Sample_ID,Treatment,Day,Replicate ,Microbial Load (LOG),VOC,Revalence Index,,,,,,
23,TA 1,4,2,3.88,vinyl acetate,97.36,,,,,,
23,TA 1,4,2,3.88,"Ethane, 1,1-dichloro-",97.12,,,,,,
23,TA 1,4,2,3.88,Butanal,96.12,,,,,,
23,TA 1,4,2,3.88,3-Buten-2-one,95.91,,,,,,
23,TA 1,4,2,3.88,Carbon disulfide,93.5,,,,,,
23,TA 1,4,2,3.88,"butane-2,3-dione",73.43,,,,,,
23,TA 1,4,2,3.88,Butanal,73.42,,,,,,
23,TA 1,4,2,3.88,3-Buten-2-one,72.82,,,,,,
23,TA 1,4,2,3.88,vinyl acetate,71.5,,,,,,
23,TA 1,4,2,3.88,butan-2-one,71.22,,,,,,
23,TA 1,4,2,3.88,Heptane,86.2,,,,,,
23,TA 1,4,2,3.88,"2,2,4-Trimethylpentane",83.91,,,,,,
23,TA 1,4,2,3.88,3-Ethylpentane,83.17,,,,,,
23,TA 1,4,2,3.88,Hexamethyldisiloxane,82.08,,,,,,
23,TA 1,4,2,3.88,3-Methylhexane,81.11,,,,,,
23,TA 1,4,2,3.88,Formic acid,89.83,,,,,,
23,TA 1,4,2,3.88,acetic acid,41.36,,,,,,
23,TA 1,4,2,3.88,Pentanal,38.39,,,,,,
23,TA 1,4,2,3.88,"1,2-Dichloropropane",38.27,,,,,,
23,TA 1,4,2,3.88,3-Pentanone,38.22,,,,,,
23,TA 1,4,2,3.88,3-Ethylhexane,95.07,,,,,,
23,TA 1,4,2,3.88,3-methylheptane,94.94,,,,,,
23,TA 1,4,2,3.88,1-Chloropentane,93.99,,,,,,
23,TA 1,4,2,3.88,2-Methylheptane,93.81,,,,,,
23,TA 1,4,2,3.88,4-Methylheptane,93.69,,,,,,
23,TA 1,4,2,3.88,3-Methylfuran,77.69,,,,,,
23,TA 1,4,2,3.88,Acetoin,71.89,,,,,,
23,TA 1,4,2,3.88,pentanol,63.84,,,,,,
23,TA 1,4,2,3.88,1-hexen-3-ol,63.76,,,,,,
23,TA 1,4,2,3.88,(E)-2-penten-1-ol,63.73,,,,,,
23,TA 1,4,2,3.88,2-hexanol,98.64,,,,,,
23,TA 1,4,2,3.88,EDB,98.48,,,,,,
23,TA 1,4,2,3.88,Dibromochloromethane,98.42,,,,,,
23,TA 1,4,2,3.88,(Z)-3-hexenal,98.25,,,,,,
23,TA 1,4,2,3.88,3-hexanol,98.1,,,,,,
23,TA 1,4,2,3.88,2-methylpropanoic acid,79.8,,,,,,
23,TA 1,4,2,3.88,"Formamide, N,N-dimethyl-",77.83,,,,,,
23,TA 1,4,2,3.88,"2,3-Butanediol",77.41,,,,,,
23,TA 1,4,2,3.88,Butyl 2-propenoate,73.28,,,,,,
23,TA 1,4,2,3.88,"2-Pentanone, 3-mercapto-",73.13,,,,,,
23,TA 1,4,2,3.88,()-.-beta-.-Pinene,96.87,,,,,,
23,TA 1,4,2,3.88,"decadiene-1,9",96.67,,,,,,
23,TA 1,4,2,3.88,beta-Pinene,96.6,,,,,,
23,TA 1,4,2,3.88,Decane,96.45,,,,,,
23,TA 1,4,2,3.88,sabinene,96.36,,,,,,
23,TA 1,4,2,3.88,gamma-Terpinene,72.44,,,,,,
23,TA 1,4,2,3.88,Butylbenzene,72.19,,,,,,
23,TA 1,4,2,3.88,3-Methyldecane,72.14,,,,,,
23,TA 1,4,2,3.88,terpinolene,71.68,,,,,,
23,TA 1,4,2,3.88,Undecane,71.67,,,,,,
23,TA 1,4,2,3.88,3-Octanol,97.43,,,,,,
23,TA 1,4,2,3.88,Benzaldehyde,96.74,,,,,,
23,TA 1,4,2,3.88,Ethyl (methylthio)acetate,96.66,,,,,,
23,TA 1,4,2,3.88,2-Octanol,96.6,,,,,,
23,TA 1,4,2,3.88,1-Octen-3-ol,96.52,,,,,,
23,TA 1,4,2,3.88,Phenol,97.68,,,,,,
23,TA 1,4,2,3.88,Hexanoic acid,95.51,,,,,,
23,TA 1,4,2,3.88,Methyl cyclohexanecarboxylate,95.44,,,,,,
23,TA 1,4,2,3.88,delta-Valerolactone,93.68,,,,,,
23,TA 1,4,2,3.88,"2-Hydroxy-3,4-dimethyl-2-cyclopenten-1-one",91.89,,,,,,
23,TA 1,4,2,3.88,Propyl nonanoate,96.51,,,,,,
23,TA 1,4,2,3.88,4-Methyltetradecane,96.49,,,,,,
23,TA 1,4,2,3.88,Octyl butanoate,96.46,,,,,,
23,TA 1,4,2,3.88,Nonyl acrylate,96.24,,,,,,
23,TA 1,4,2,3.88,2-Methyltetradecane,96.17,,,,,,
23,TA 1,4,2,3.88,propionic acid nonyl ester,50.81,,,,,,
23,TA 1,4,2,3.88,Decyl acetate,50.7,,,,,,
23,TA 1,4,2,3.88,2-Dodecanone,50.66,,,,,,
23,TA 1,4,2,3.88,"2-Propenoic acid, 2-methyl, octyl ester",50.41,,,,,,
23,TA 1,4,2,3.88,Propyl nonanoate,50.35,,,,,,
23,TA 1,4,2,3.88,n-Octylbenzene,71.94,,,,,,
23,TA 1,4,2,3.88,3-Dodecanol,71.63,,,,,,
23,TA 1,4,2,3.88,Butylate,71.36,,,,,,
23,TA 1,4,2,3.88,dodecanal,71.3,,,,,,
23,TA 1,4,2,3.88,2-Dodecanone,71.08,,,,,,
23,TA 1,4,2,3.88,delta-Nonalactone,96.34,,,,,,
23,TA 1,4,2,3.88,Methyl eugenol,95.63,,,,,,
23,TA 1,4,2,3.88,Skatole,95.6,,,,,,
23,TA 1,4,2,3.88,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",95.21,,,,,,
23,TA 1,4,2,3.88,"Benzene, 1,3-dinitro-",94.77,,,,,,
23,TA 1,4,2,3.88,Vanillin,75.05,,,,,,
23,TA 1,4,2,3.88,Dimethyl phthalate,74.85,,,,,,
23,TA 1,4,2,3.88,Isoeugenol,74.82,,,,,,
23,TA 1,4,2,3.88,Skatole,74.67,,,,,,
23,TA 1,4,2,3.88,delta-Nonalactone,74.24,,,,,,
24,TA 1,4,2,3.35,Trimethylamine,85.93,,,,,,
24,TA 1,4,2,3.35,Methanethiol,80.98,,,,,,
24,TA 1,4,2,3.35,Methyl formate,74.72,,,,,,
24,TA 1,4,2,3.35,Acetaldehyde,74.69,,,,,,
24,TA 1,4,2,3.35,Methanethiol,74.01,,,,,,
24,TA 1,4,2,3.35,Trimethylamine,73.31,,,,,,
24,TA 1,4,2,3.35,2-Methylbutane,0.01,,,,,,
24,TA 1,4,2,3.35,Acetaldehyde,84.31,,,,,,
24,TA 1,4,2,3.35,Methanol,81.22,,,,,,
24,TA 1,4,2,3.35,Methanethiol,81.12,,,,,,
24,TA 1,4,2,3.35,Methyl formate,8.99,,,,,,
24,TA 1,4,2,3.35,Pentane,6.05,,,,,,
24,TA 1,4,2,3.35,Methanol,51.11,,,,,,
24,TA 1,4,2,3.35,Acetaldehyde,49.15,,,,,,
24,TA 1,4,2,3.35,Methyl formate,48.17,,,,,,
24,TA 1,4,2,3.35,Methanethiol,46.45,,,,,,
24,TA 1,4,2,3.35,Pentane,1.1,,,,,,
24,TA 1,4,2,3.35,Propanal,95.57,,,,,,
24,TA 1,4,2,3.35,Propenal,95.36,,,,,,
24,TA 1,4,2,3.35,ethyl chloride,94.37,,,,,,
24,TA 1,4,2,3.35,ethanol,92.93,,,,,,
24,TA 1,4,2,3.35,propan-2-one,90.58,,,,,,
24,TA 1,4,2,3.35,Methyl acetate,89,,,,,,
24,TA 1,4,2,3.35,propan-2-one,87.9,,,,,,
24,TA 1,4,2,3.35,dimethyl sulfide,87.61,,,,,,
24,TA 1,4,2,3.35,2-propanol,84.63,,,,,,
24,TA 1,4,2,3.35,2-Methyl-2-propanol,84.55,,,,,,
24,TA 1,4,2,3.35,"Ethene, 1,2-dichloro, (Z)-",94.4,,,,,,
24,TA 1,4,2,3.35,Methyl 2-propenoate,94.39,,,,,,
24,TA 1,4,2,3.35,1-propanethiol,94.04,,,,,,
24,TA 1,4,2,3.35,Ethyl Acetate,93.86,,,,,,
24,TA 1,4,2,3.35,"2,2-dichloropropane",92.83,,,,,,
24,TA 1,4,2,3.35,Chloroform,96.04,,,,,,
24,TA 1,4,2,3.35,"Methane, bromochloro-",95.3,,,,,,
24,TA 1,4,2,3.35,"Ethene, 1,2-dichloro, (Z)-",94.65,,,,,,
24,TA 1,4,2,3.35,Methyl 2-propenoate,94.36,,,,,,
24,TA 1,4,2,3.35,Methyl propanoate,94.11,,,,,,
24,TA 1,4,2,3.35,acetic acid,95.72,,,,,,
24,TA 1,4,2,3.35,Formic acid,91.53,,,,,,
24,TA 1,4,2,3.35,"2,3-Pentanedione",87.63,,,,,,
24,TA 1,4,2,3.35,Methyl butanoate,87.3,,,,,,
24,TA 1,4,2,3.35,Dibromomethane,87.18,,,,,,
24,TA 1,4,2,3.35,4-methyl-octane,97.26,,,,,,
24,TA 1,4,2,3.35,2-Methyl octane,97.04,,,,,,
24,TA 1,4,2,3.35,3-methyl-octane,97.04,,,,,,
24,TA 1,4,2,3.35,3-Ethylheptane,96.81,,,,,,
24,TA 1,4,2,3.35,4-Ethylheptane,96.74,,,,,,
24,TA 1,4,2,3.35,Acetoin,95.61,,,,,,
24,TA 1,4,2,3.35,3-Methylfuran,81.93,,,,,,
24,TA 1,4,2,3.35,pentanol,67.05,,,,,,
24,TA 1,4,2,3.35,1-hexen-3-ol,66.98,,,,,,
24,TA 1,4,2,3.35,(E)-2-penten-1-ol,66.96,,,,,,
24,TA 1,4,2,3.35,2-hexanol,98.29,,,,,,
24,TA 1,4,2,3.35,EDB,98.2,,,,,,
24,TA 1,4,2,3.35,Dibromochloromethane,98.07,,,,,,
24,TA 1,4,2,3.35,(Z)-3-hexenal,97.9,,,,,,
24,TA 1,4,2,3.35,3-hexanol,97.75,,,,,,
24,TA 1,4,2,3.35,Cyclohexanol,89.76,,,,,,
24,TA 1,4,2,3.35,(Z)-2-Hexen-1-ol,89.58,,,,,,
24,TA 1,4,2,3.35,4-Heptanol,89.08,,,,,,
24,TA 1,4,2,3.35,3-heptanol,88.7,,,,,,
24,TA 1,4,2,3.35,1-Hexanol,88.69,,,,,,
24,TA 1,4,2,3.35,1-Octen-3-ol,83.66,,,,,,
24,TA 1,4,2,3.35,"1,5-octadienone",83.5,,,,,,
24,TA 1,4,2,3.35,octadienone,83.49,,,,,,
24,TA 1,4,2,3.35,"2,3-Octanedione",83.3,,,,,,
24,TA 1,4,2,3.35,2-Octanone,83.17,,,,,,
24,TA 1,4,2,3.35,pentanoic acid,73.25,,,,,,
24,TA 1,4,2,3.35,Undecane,63.19,,,,,,
24,TA 1,4,2,3.35,cis-Decalin,62.6,,,,,,
24,TA 1,4,2,3.35,terpinolene,62.52,,,,,,
24,TA 1,4,2,3.35,3-Octanol,29.37,,,,,,
24,TA 1,4,2,3.35,2-butyloctanol,82.6,,,,,,
24,TA 1,4,2,3.35,ethyl 3-(methylthio)propanoate,76.36,,,,,,
24,TA 1,4,2,3.35,n-nonanal,76.35,,,,,,
24,TA 1,4,2,3.35,Fenchol,76.31,,,,,,
24,TA 1,4,2,3.35,Ethyl cyclohexanecarboxylate,75.86,,,,,,
24,TA 1,4,2,3.35,n-Hexylbenzene,87.5,,,,,,
24,TA 1,4,2,3.35,1-p-menthen-8-thiol,87.06,,,,,,
24,TA 1,4,2,3.35,Tridecane,86.64,,,,,,
24,TA 1,4,2,3.35,(R)-linden ether,86.63,,,,,,
24,TA 1,4,2,3.35,Triethyl phosphate,54.34,,,,,,
24,TA 1,4,2,3.35,Propyl nonanoate,73.71,,,,,,
24,TA 1,4,2,3.35,Octyl butanoate,73.67,,,,,,
24,TA 1,4,2,3.35,Nonyl acrylate,73.5,,,,,,
24,TA 1,4,2,3.35,propionic acid nonyl ester,73.32,,,,,,
24,TA 1,4,2,3.35,Butyl octanoate,73.3,,,,,,
24,TA 1,4,2,3.35,Methyl eugenol,78.08,,,,,,
24,TA 1,4,2,3.35,p-menthadienhydroperoxide,75.77,,,,,,
24,TA 1,4,2,3.35,delta-Nonalactone,78.04,,,,,,
24,TA 1,4,2,3.35,Methyl eugenol,77.5,,,,,,
24,TA 1,4,2,3.35,Skatole,77.28,,,,,,
25,TA 1,4,2,3.11,Acetaldehyde,7.65,,,,,,
25,TA 1,4,2,3.11,Methanethiol,7.59,,,,,,
25,TA 1,4,2,3.11,2-Methylbutane,0.22,,,,,,
25,TA 1,4,2,3.11,Pentane,22.79,,,,,,
25,TA 1,4,2,3.11,Acetaldehyde,12.02,,,,,,
25,TA 1,4,2,3.11,Methanol,11.56,,,,,,
25,TA 1,4,2,3.11,Methanethiol,11.44,,,,,,
25,TA 1,4,2,3.11,2-Methylbutane,0.34,,,,,,
25,TA 1,4,2,3.11,Pentane,11.17,,,,,,
25,TA 1,4,2,3.11,Acetaldehyde,5.73,,,,,,
25,TA 1,4,2,3.11,Methanol,5.71,,,,,,
25,TA 1,4,2,3.11,Methanethiol,5.42,,,,,,
25,TA 1,4,2,3.11,Diethyl ether,0.7,,,,,,
25,TA 1,4,2,3.11,Propanal,94.62,,,,,,
25,TA 1,4,2,3.11,Propenal,94.41,,,,,,
25,TA 1,4,2,3.11,ethyl chloride,93.35,,,,,,
25,TA 1,4,2,3.11,ethanol,92.01,,,,,,
25,TA 1,4,2,3.11,propan-2-one,90.39,,,,,,
25,TA 1,4,2,3.11,Methyl acetate,97.86,,,,,,
25,TA 1,4,2,3.11,dimethyl sulfide,96,,,,,,
25,TA 1,4,2,3.11,propan-2-one,95.69,,,,,,
25,TA 1,4,2,3.11,2-propanol,93.05,,,,,,
25,TA 1,4,2,3.11,2-Methyl-2-propanol,92.97,,,,,,
25,TA 1,4,2,3.11,butan-2-one,91.1,,,,,,
25,TA 1,4,2,3.11,2-butanol,90.76,,,,,,
25,TA 1,4,2,3.11,Chloroform,90.33,,,,,,
25,TA 1,4,2,3.11,S(+)-2-butanol,90.3,,,,,,
25,TA 1,4,2,3.11,"Methane, bromochloro-",89.64,,,,,,
25,TA 1,4,2,3.11,E-3-octen-2-one,95.38,,,,,,
25,TA 1,4,2,3.11,3-Methylheptanol,94.75,,,,,,
25,TA 1,4,2,3.11,2-Acetylpyridine,94.2,,,,,,
25,TA 1,4,2,3.11,(Z)-2-octenal,94.06,,,,,,
25,TA 1,4,2,3.11,2-acetylthiazole,93.97,,,,,,
25,TA 1,4,2,3.11,"1,2-Dibromo-3-Chloropropane",96.36,,,,,,
25,TA 1,4,2,3.11,p-Cresol,95.92,,,,,,
25,TA 1,4,2,3.11,Triethyl phosphate,95.76,,,,,,
25,TA 1,4,2,3.11,delta-Hexalactone,95.7,,,,,,
25,TA 1,4,2,3.11,m-cresol,95.56,,,,,,
25,TA 1,4,2,3.11,beta-ionone,94.65,,,,,,
25,TA 1,4,2,3.11,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",94.57,,,,,,
25,TA 1,4,2,3.11,delta-Nonalactone,94.2,,,,,,
25,TA 1,4,2,3.11,trans-ethyl cinnamate,94.1,,,,,,
25,TA 1,4,2,3.11,ethyl cinnamate,94.1,,,,,,
26,TA 1,4,2,3.08,Methanethiol,89.16,,,,,,
26,TA 1,4,2,3.08,Trimethylamine,88.98,,,,,,
26,TA 1,4,2,3.08,Pentane,94.26,,,,,,
26,TA 1,4,2,3.08,Acetaldehyde,35.31,,,,,,
26,TA 1,4,2,3.08,Methanol,34.3,,,,,,
26,TA 1,4,2,3.08,Methanethiol,34.26,,,,,,
26,TA 1,4,2,3.08,Methyl formate,20.71,,,,,,
26,TA 1,4,2,3.08,Methanol,70.06,,,,,,
26,TA 1,4,2,3.08,Acetaldehyde,69.56,,,,,,
26,TA 1,4,2,3.08,Methanethiol,65.74,,,,,,
26,TA 1,4,2,3.08,Pentane,48.51,,,,,,
26,TA 1,4,2,3.08,Diethyl ether,45.94,,,,,,
26,TA 1,4,2,3.08,Propanal,95.82,,,,,,
26,TA 1,4,2,3.08,Propenal,95.61,,,,,,
26,TA 1,4,2,3.08,ethyl chloride,95.06,,,,,,
26,TA 1,4,2,3.08,ethanol,93.18,,,,,,
26,TA 1,4,2,3.08,dimethyl sulfide,90.02,,,,,,
26,TA 1,4,2,3.08,Methyl acetate,98.36,,,,,,
26,TA 1,4,2,3.08,propan-2-one,97.31,,,,,,
26,TA 1,4,2,3.08,dimethyl sulfide,96.99,,,,,,
26,TA 1,4,2,3.08,2-propanol,93.53,,,,,,
26,TA 1,4,2,3.08,2-Methyl-2-propanol,93.45,,,,,,
26,TA 1,4,2,3.08,Methyl 2-propenoate,29.49,,,,,,
26,TA 1,4,2,3.08,"2,2-dichloropropane",29.44,,,,,,
26,TA 1,4,2,3.08,"Ethene, 1,2-dichloro, (Z)-",29.4,,,,,,
26,TA 1,4,2,3.08,Ethyl Acetate,29.38,,,,,,
26,TA 1,4,2,3.08,1-propanethiol,29.34,,,,,,
26,TA 1,4,2,3.08,Heptane,88.66,,,,,,
26,TA 1,4,2,3.08,butan-2-one,88.48,,,,,,
26,TA 1,4,2,3.08,2-butanol,88,,,,,,
26,TA 1,4,2,3.08,S(+)-2-butanol,87.56,,,,,,
26,TA 1,4,2,3.08,Chloroform,87.43,,,,,,
26,TA 1,4,2,3.08,3-Ethylhexane,95.22,,,,,,
26,TA 1,4,2,3.08,3-methylheptane,95.1,,,,,,
26,TA 1,4,2,3.08,1-Chloropentane,94.17,,,,,,
26,TA 1,4,2,3.08,2-Methylheptane,93.95,,,,,,
26,TA 1,4,2,3.08,4-Methylheptane,93.82,,,,,,
26,TA 1,4,2,3.08,3-Methylfuran,88.67,,,,,,
26,TA 1,4,2,3.08,Acetoin,69.99,,,,,,
26,TA 1,4,2,3.08,pentanol,63.29,,,,,,
26,TA 1,4,2,3.08,1-hexen-3-ol,63.22,,,,,,
26,TA 1,4,2,3.08,(E)-2-penten-1-ol,63.15,,,,,,
26,TA 1,4,2,3.08,2-hexanol,98.06,,,,,,
26,TA 1,4,2,3.08,EDB,97.91,,,,,,
26,TA 1,4,2,3.08,Dibromochloromethane,97.83,,,,,,
26,TA 1,4,2,3.08,(Z)-3-hexenal,97.67,,,,,,
26,TA 1,4,2,3.08,3-hexanol,97.51,,,,,,
26,TA 1,4,2,3.08,2-methylpropanoic acid,87.78,,,,,,
26,TA 1,4,2,3.08,"Formamide, N,N-dimethyl-",85.63,,,,,,
26,TA 1,4,2,3.08,"2,3-Butanediol",85.14,,,,,,
26,TA 1,4,2,3.08,Butyl 2-propenoate,77.65,,,,,,
26,TA 1,4,2,3.08,"2-Pentanone, 3-mercapto-",77.47,,,,,,
26,TA 1,4,2,3.08,()-.-beta-.-Pinene,98.45,,,,,,
26,TA 1,4,2,3.08,"decadiene-1,9",98.26,,,,,,
26,TA 1,4,2,3.08,beta-Pinene,98.23,,,,,,
26,TA 1,4,2,3.08,Decane,98,,,,,,
26,TA 1,4,2,3.08,sabinene,97.94,,,,,,
26,TA 1,4,2,3.08,Undecane,82.63,,,,,,
26,TA 1,4,2,3.08,terpinolene,80.85,,,,,,
26,TA 1,4,2,3.08,1-Octen-3-ol,79.83,,,,,,
26,TA 1,4,2,3.08,"1,5-octadienone",79.64,,,,,,
26,TA 1,4,2,3.08,octadienone,79.63,,,,,,
26,TA 1,4,2,3.08,3-Octanol,86.28,,,,,,
26,TA 1,4,2,3.08,Benzaldehyde,85.69,,,,,,
26,TA 1,4,2,3.08,Ethyl (methylthio)acetate,85.62,,,,,,
26,TA 1,4,2,3.08,2-Octanol,85.54,,,,,,
26,TA 1,4,2,3.08,1-Octen-3-ol,85.5,,,,,,
26,TA 1,4,2,3.08,ethyl 3-(methylthio)propanoate,90.66,,,,,,
26,TA 1,4,2,3.08,Fenchol,90.6,,,,,,
26,TA 1,4,2,3.08,n-nonanal,90.59,,,,,,
26,TA 1,4,2,3.08,Ethyl cyclohexanecarboxylate,90.12,,,,,,
26,TA 1,4,2,3.08,Limonene oxide,90.05,,,,,,
27,TA 1,4,2,3.04,Trimethylamine,72.77,,,,,,
27,TA 1,4,2,3.04,Methanethiol,68.8,,,,,,
27,TA 1,4,2,3.04,Acetaldehyde,76.86,,,,,,
27,TA 1,4,2,3.04,Methyl formate,76.8,,,,,,
27,TA 1,4,2,3.04,Trimethylamine,76.36,,,,,,
27,TA 1,4,2,3.04,Methanethiol,76.15,,,,,,
27,TA 1,4,2,3.04,2-Methylbutane,0.01,,,,,,
27,TA 1,4,2,3.04,Acetaldehyde,78.53,,,,,,
27,TA 1,4,2,3.04,Methanol,75.73,,,,,,
27,TA 1,4,2,3.04,Methanethiol,75.64,,,,,,
27,TA 1,4,2,3.04,Methyl formate,9.85,,,,,,
27,TA 1,4,2,3.04,Pentane,5.66,,,,,,
27,TA 1,4,2,3.04,Methanol,35.25,,,,,,
27,TA 1,4,2,3.04,Acetaldehyde,35.25,,,,,,
27,TA 1,4,2,3.04,Methanethiol,33.32,,,,,,
27,TA 1,4,2,3.04,Methyl formate,20.77,,,,,,
27,TA 1,4,2,3.04,Pentane,2.61,,,,,,
27,TA 1,4,2,3.04,Propanal,95.57,,,,,,
27,TA 1,4,2,3.04,Propenal,95.35,,,,,,
27,TA 1,4,2,3.04,ethyl chloride,94.28,,,,,,
27,TA 1,4,2,3.04,ethanol,92.93,,,,,,
27,TA 1,4,2,3.04,propan-2-one,90.66,,,,,,
27,TA 1,4,2,3.04,Methyl acetate,98.14,,,,,,
27,TA 1,4,2,3.04,propan-2-one,96.75,,,,,,
27,TA 1,4,2,3.04,dimethyl sulfide,96.52,,,,,,
27,TA 1,4,2,3.04,2-propanol,93.31,,,,,,
27,TA 1,4,2,3.04,2-Methyl-2-propanol,93.23,,,,,,
27,TA 1,4,2,3.04,"butane-2,3-dione",90.44,,,,,,
27,TA 1,4,2,3.04,Butanal,90.17,,,,,,
27,TA 1,4,2,3.04,3-Buten-2-one,89.44,,,,,,
27,TA 1,4,2,3.04,vinyl acetate,87.81,,,,,,
27,TA 1,4,2,3.04,butan-2-one,87.72,,,,,,
27,TA 1,4,2,3.04,Heptane,94.9,,,,,,
27,TA 1,4,2,3.04,butan-2-one,94.52,,,,,,
27,TA 1,4,2,3.04,2-butanol,94.05,,,,,,
27,TA 1,4,2,3.04,S(+)-2-butanol,93.58,,,,,,
27,TA 1,4,2,3.04,Chloroform,93.48,,,,,,
27,TA 1,4,2,3.04,acetic acid,69.57,,,,,,
27,TA 1,4,2,3.04,but-(E)-2-enal,67.35,,,,,,
27,TA 1,4,2,3.04,1-penten-3-one,55.82,,,,,,
27,TA 1,4,2,3.04,1-methoxy-2-propanol,55.35,,,,,,
27,TA 1,4,2,3.04,pent-1-en-3-ol,55.2,,,,,,
27,TA 1,4,2,3.04,"2,3-Pentanedione",92.56,,,,,,
27,TA 1,4,2,3.04,Methyl butanoate,92.38,,,,,,
27,TA 1,4,2,3.04,Dibromomethane,92.27,,,,,,
27,TA 1,4,2,3.04,Pentanal,91.71,,,,,,
27,TA 1,4,2,3.04,Ethyl acrylate,91.7,,,,,,
27,TA 1,4,2,3.04,pent-1-en-3-ol,79.55,,,,,,
27,TA 1,4,2,3.04,pentan-2-ol,79.55,,,,,,
27,TA 1,4,2,3.04,pentan-2-one,78.89,,,,,,
27,TA 1,4,2,3.04,3-pentanol,78.62,,,,,,
27,TA 1,4,2,3.04,"2,3-Pentanedione",78.05,,,,,,
27,TA 1,4,2,3.04,ethylcyclohexane,84.24,,,,,,
27,TA 1,4,2,3.04,Propylcyclopentane,83.33,,,,,,
27,TA 1,4,2,3.04,3-methyl-2-butene-1-thiol,82.18,,,,,,
27,TA 1,4,2,3.04,4-Ethenylcyclohexene,82.12,,,,,,
27,TA 1,4,2,3.04,1-pentanethiol,81.53,,,,,,
27,TA 1,4,2,3.04,3-Methylfuran,96.61,,,,,,
27,TA 1,4,2,3.04,Nonane,85.39,,,,,,
27,TA 1,4,2,3.04,Dibutyl ether,83.32,,,,,,
27,TA 1,4,2,3.04,Acetoin,80.35,,,,,,
27,TA 1,4,2,3.04,3-methyl-octane,69.04,,,,,,
27,TA 1,4,2,3.04,2-hexanol,98.75,,,,,,
27,TA 1,4,2,3.04,EDB,98.62,,,,,,
27,TA 1,4,2,3.04,Dibromochloromethane,98.47,,,,,,
27,TA 1,4,2,3.04,(Z)-3-hexenal,98.3,,,,,,
27,TA 1,4,2,3.04,3-hexanol,98.21,,,,,,
27,TA 1,4,2,3.04,1-heptene-3-one,77.22,,,,,,
27,TA 1,4,2,3.04,1-Hexanol,77.1,,,,,,
27,TA 1,4,2,3.04,4-Heptanol,76.92,,,,,,
27,TA 1,4,2,3.04,cis-3-Hexenol,76.58,,,,,,
27,TA 1,4,2,3.04,3-Heptanone,76.34,,,,,,
27,TA 1,4,2,3.04,5-Methyl-4-nonene,92.45,,,,,,
27,TA 1,4,2,3.04,Decane,91.17,,,,,,
27,TA 1,4,2,3.04,Octamethylcyclotetrasiloxane,90.79,,,,,,
27,TA 1,4,2,3.04,beta-Pinene,90.17,,,,,,
27,TA 1,4,2,3.04,()-.-beta-.-Pinene,89.46,,,,,,
27,TA 1,4,2,3.04,Cyclohexanol,96.67,,,,,,
27,TA 1,4,2,3.04,(Z)-2-Hexen-1-ol,96.52,,,,,,
27,TA 1,4,2,3.04,4-Heptanol,95.92,,,,,,
27,TA 1,4,2,3.04,1-Hexanol,95.56,,,,,,
27,TA 1,4,2,3.04,3-heptanol,95.53,,,,,,
27,TA 1,4,2,3.04,Amyl propanoate,90.96,,,,,,
27,TA 1,4,2,3.04,1-octen-3-one,90.92,,,,,,
27,TA 1,4,2,3.04,1-Heptanol,90.5,,,,,,
27,TA 1,4,2,3.04,octadienone,89.86,,,,,,
27,TA 1,4,2,3.04,Ethyl (methylthio)acetate,89.36,,,,,,
27,TA 1,4,2,3.04,pentanoic acid,77,,,,,,
27,TA 1,4,2,3.04,3-mercapto-4-methyl-2-pentanone,76.62,,,,,,
27,TA 1,4,2,3.04,trans-hex-2-enyl acetate,44.75,,,,,,
27,TA 1,4,2,3.04,alpha-Terpinene,44.72,,,,,,
27,TA 1,4,2,3.04,Hexyl acetate,44.7,,,,,,
27,TA 1,4,2,3.04,Octanal,67.6,,,,,,
27,TA 1,4,2,3.04,propionylpyrroline,67.35,,,,,,
27,TA 1,4,2,3.04,2-Propionylpyrrole,67.22,,,,,,
27,TA 1,4,2,3.04,trimethylpyrazine,67.15,,,,,,
27,TA 1,4,2,3.04,trans-hex-2-enyl acetate,67.05,,,,,,
27,TA 1,4,2,3.04,"2,4-Heptadienal, (E,E)-",97.62,,,,,,
27,TA 1,4,2,3.04,2-(2-Ethoxyethoxy)ethanol,97.47,,,,,,
27,TA 1,4,2,3.04,"2,4-Heptadienal (Z,Z)",97.35,,,,,,
27,TA 1,4,2,3.04,Glycerol,96.54,,,,,,
27,TA 1,4,2,3.04,"(E,Z)-2,4-Heptadienal",96.02,,,,,,
27,TA 1,4,2,3.04,Phenol,90.32,,,,,,
27,TA 1,4,2,3.04,Hexanoic acid,88.65,,,,,,
27,TA 1,4,2,3.04,delta-Valerolactone,85.16,,,,,,
27,TA 1,4,2,3.04,"2-Hydroxy-3,4-dimethyl-2-cyclopenten-1-one",76.3,,,,,,
27,TA 1,4,2,3.04,Acetophenone,76.13,,,,,,
27,TA 1,4,2,3.04,n-Hexylbenzene,96.13,,,,,,
27,TA 1,4,2,3.04,1-p-menthen-8-thiol,95.51,,,,,,
27,TA 1,4,2,3.04,Tridecane,95.14,,,,,,
27,TA 1,4,2,3.04,(R)-linden ether,95.09,,,,,,
27,TA 1,4,2,3.04,"Tridecane, 7-methyl-",84.6,,,,,,
27,TA 1,4,2,3.04,"Carbamothioic acid, dipropyl, S-ethyl ester",97.35,,,,,,
